name	has_participant_tsv	has_participant_json	participant_columns	has_phenotype_dir	has_mri	nb_subjects	raw	fmriprep	freesurfer	mriqc
ds004043	False	False	n/a	False	False	20	https://github.com/OpenNeuroDatasets/ds004043	n/a	n/a	n/a
ds004044	True	True	['participant_id', 'age', 'sex', 'group']	False	True	62	https://github.com/OpenNeuroDatasets/ds004044	https://github.com/OpenNeuroDatasets/ds004044/tree/main/derivatives/fmriprep	n/a	n/a
ds004056	True	True	['participant_id', 'gender', 'age', 'hand']	False	True	29	https://github.com/OpenNeuroDatasets/ds004056	n/a	n/a	n/a
ds004065	False	False	n/a	False	True	20	https://github.com/OpenNeuroDatasets/ds004065	n/a	n/a	n/a
ds004067	False	False	n/a	False	False	80	https://github.com/OpenNeuroDatasets/ds004067	n/a	n/a	n/a
ds004068	True	True	['participant_id', 'age', 'sex', 'group']	False	True	48	https://github.com/OpenNeuroDatasets/ds004068	n/a	n/a	n/a
ds004073	True	True	['participant_id', 'sex', 'handedness', 'site', 'ftcd-WG', 'ftcd-SG', 'ftcd-PD', 'ftcd-WC', 'ftcd-SC', 'ftcd-SD', 'ftcd-fmri-delay-days']	False	True	50	https://github.com/OpenNeuroDatasets/ds004073	n/a	n/a	n/a
ds004075	False	False	n/a	False	False	29	https://github.com/OpenNeuroDatasets/ds004075	n/a	n/a	n/a
ds004078	True	True	['participant_id', 'age', 'sex', 'hand']	False	True	12	https://github.com/OpenNeuroDatasets/ds004078	n/a	n/a	n/a
ds004081	False	False	n/a	False	True	35	https://github.com/OpenNeuroDatasets/ds004081	n/a	n/a	n/a
ds004085	True	True	['participant_id', 'age', 'sex', 'hand']	False	True	8	https://github.com/OpenNeuroDatasets/ds004085	n/a	n/a	n/a
ds004086	False	False	n/a	False	True	58	https://github.com/OpenNeuroDatasets/ds004086	n/a	n/a	n/a
ds004091	True	True	['participant_id', 'sex', 'age']	False	True	8	https://github.com/OpenNeuroDatasets/ds004091	n/a	n/a	n/a
ds004092	True	True	['participant_id']	False	True	27	https://github.com/OpenNeuroDatasets/ds004092	n/a	n/a	n/a
ds004094	True	True	['participant_id', 'age', 'sex', 'group']	False	True	37	https://github.com/OpenNeuroDatasets/ds004094	n/a	n/a	n/a
ds004097	False	False	n/a	False	True	8	https://github.com/OpenNeuroDatasets/ds004097	n/a	n/a	n/a
ds004100	True	True	['participant_id', 'age', 'sex', 'hand', 'outcome', 'therapy', 'implant', 'target', 'lesion_status', 'age_onset']	False	False	57	https://github.com/OpenNeuroDatasets/ds004100	n/a	n/a	n/a
ds004101	True	False	['participant_id', 'gender', 'age']	False	True	9	https://github.com/OpenNeuroDatasets/ds004101	n/a	n/a	n/a
ds004102	False	False	n/a	False	True	32	https://github.com/OpenNeuroDatasets/ds004102	n/a	n/a	n/a
ds004103	False	False	n/a	False	True	66	https://github.com/OpenNeuroDatasets/ds004103	n/a	n/a	n/a
ds004105	True	True	['participant_id', 'group', 'year_of_birth', 'legacy_labID']	False	False	17	https://github.com/OpenNeuroDatasets/ds004105	n/a	n/a	n/a
ds004106	True	True	['participant_id', 'group', 'year_of_birth', 'legacy_labID']	False	False	27	https://github.com/OpenNeuroDatasets/ds004106	n/a	n/a	n/a
ds004107	True	True	['participant_id', 'age', 'sex', 'hand']	False	True	9	https://github.com/OpenNeuroDatasets/ds004107	n/a	n/a	n/a
ds004109	True	False	['participant_id', 'sex', 'age', 'exclusion']	False	True	31	https://github.com/OpenNeuroDatasets/ds004109	n/a	n/a	n/a
ds004114	True	True	['participant_id', 'session_id', 'dataset_id', 'rat_strain', 'rat_sex', 'rat_age', 'rat_weight', 'anesthesia_induction', 'anesthesia_induction_dose', 'anesthesia_maintenance', 'anesthesia_maintenance_dose', 'anesthesia_route', 'anesthesia_post_induction_time', 'anesthesia_breathing_assistance', 'anesthesia_breathing_rate', 'anesthesia_heart_rate', 'MRI_vendor', 'MRI_field_strength', 'anat_sequence', 'anat_contrast', 'anat_TR', 'anat_TE', 'func_sequence', 'func_TR', 'func_TE', 'func_FA']	False	True	646	https://github.com/OpenNeuroDatasets/ds004114	n/a	n/a	n/a
ds004116	True	True	['participant_id', 'session_id', 'dataset_id', 'rat_strain', 'rat_sex', 'rat_weight', 'rat_age', 'MRI_vendor', 'MRI_field_strength', 'anat_sequence', 'anat_contrast', 'anesthesia_temperature', 'anesthesia_breathing_rate', 'anesthesia_heart_rate']	False	True	209	https://github.com/OpenNeuroDatasets/ds004116	n/a	n/a	n/a
ds004117	True	True	['participant_id', 'age', 'year_of_birth', 'sex', 'subject_notes']	False	False	23	https://github.com/OpenNeuroDatasets/ds004117	n/a	n/a	n/a
ds004118	True	True	['participant_id', 'group', 'year_of_birth', 'legacy_labID']	False	False	156	https://github.com/OpenNeuroDatasets/ds004118	n/a	n/a	n/a
ds004119	True	True	['participant_id', 'group', 'year_of_birth', 'legacy_labID']	False	False	21	https://github.com/OpenNeuroDatasets/ds004119	n/a	n/a	n/a
ds004120	True	True	['participant_id', 'group', 'year_of_birth', 'legacy_labID']	False	False	109	https://github.com/OpenNeuroDatasets/ds004120	n/a	n/a	n/a
ds004121	True	True	['participant_id', 'group', 'year_of_birth', 'legacy_labID']	False	False	21	https://github.com/OpenNeuroDatasets/ds004121	n/a	n/a	n/a
ds004122	True	True	['participant_id', 'group', 'year_of_birth', 'legacy_labID']	False	False	32	https://github.com/OpenNeuroDatasets/ds004122	n/a	n/a	n/a
ds004123	True	True	['participant_id', 'group', 'year_of_birth', 'legacy_labID']	False	False	29	https://github.com/OpenNeuroDatasets/ds004123	n/a	n/a	n/a
ds004127	False	False	n/a	False	False	8	https://github.com/OpenNeuroDatasets/ds004127	n/a	n/a	n/a
ds004128	True	False	['participant_id', 'age', 'sex']	False	True	32	https://github.com/OpenNeuroDatasets/ds004128	n/a	n/a	n/a
ds004129	True	True	['participant_id', 'age', 'sex', 'handedness', 'eligibility', 'MRI', 'MEG', 'ace', 'acute_care', 'audit', 'bai', 'bdi', 'blood_chemistry', 'cbc_with_differential', 'clinical_variable_form', 'demographics', 'drug_use', 'ehi', 'figs', 'health_history_questions', 'health_rating', 'hematology', 'hepatic', 'infectious_disease', 'kbit2_vas', 'lipid', 'mental_health_questions', 'mri_variables', 'nih_toolbox', 'other', 'perceived_health_rating', 'satisfaction', 'scid5', 'urinalysis', 'urine_chemistry', 'vitamin_levels', 'whodas']	True	True	1090	https://github.com/OpenNeuroDatasets/ds004129	n/a	n/a	n/a
ds004130	True	True	['participant_id', 'age', 'sex', 'handedness', 'eligibility', 'MRI', 'MEG', 'ace', 'acute_care', 'audit', 'bai', 'bdi', 'blood_chemistry', 'cbc_with_differential', 'clinical_variable_form', 'demographics', 'drug_use', 'ehi', 'figs', 'health_history_questions', 'health_rating', 'hematology', 'hepatic', 'infectious_disease', 'kbit2_vas', 'lipid', 'mental_health_questions', 'mri_variables', 'nih_toolbox', 'other', 'perceived_health_rating', 'satisfaction', 'scid5', 'urinalysis', 'urine_chemistry', 'vitamin_levels', 'whodas']	True	True	1	https://github.com/OpenNeuroDatasets/ds004130	n/a	n/a	n/a
ds004131	True	True	['participant_id', 'age', 'sex', 'handedness', 'eligibility', 'MRI', 'MEG', 'ace', 'acute_care', 'audit', 'bai', 'bdi', 'blood_chemistry', 'cbc_with_differential', 'clinical_variable_form', 'demographics', 'drug_use', 'ehi', 'figs', 'health_history_questions', 'health_rating', 'hematology', 'hepatic', 'infectious_disease', 'kbit2_vas', 'lipid', 'mental_health_questions', 'mri_variables', 'nih_toolbox', 'other', 'perceived_health_rating', 'satisfaction', 'scid5', 'urinalysis', 'urine_chemistry', 'vitamin_levels', 'whodas']	False	True	1	https://github.com/OpenNeuroDatasets/ds004131	n/a	n/a	n/a
ds004134	True	False	['participant_id', 'sex', 'age']	False	True	36	https://github.com/OpenNeuroDatasets/ds004134	n/a	n/a	n/a
ds004141	True	True	['participant_id', 'age', 'sex', 'group']	False	True	10	https://github.com/OpenNeuroDatasets/ds004141	n/a	n/a	n/a
ds004142	True	True	['participant_id', 'age', 'sex', 'group']	False	True	10	https://github.com/OpenNeuroDatasets/ds004142	n/a	n/a	n/a
ds004144	False	False	n/a	False	True	66	https://github.com/OpenNeuroDatasets/ds004144	n/a	n/a	n/a
ds004145	True	True	['participant_id', 'exp_group', 'mouse_strain', 'mouse_sex', 'DOB', 'date_run', 'weight', 'mother_glucose']	False	True	49	https://github.com/OpenNeuroDatasets/ds004145	n/a	n/a	n/a
ds004146	True	True	['participant_id', 'family_id', 'age', 'age_ses02', 'sex', 'handedness', 'ses01_protocol', 'ses02_protocol', 'group']	False	True	417	https://github.com/OpenNeuroDatasets/ds004146	n/a	n/a	https://github.com/OpenNeuroDatasets/ds004146/tree/main/derivatives/mriqc
ds004147	True	True	['participant_id', 'participant', 'date', 'sex', 'handedness', 'age', 'order', 'stimuli']	False	False	12	https://github.com/OpenNeuroDatasets/ds004147	n/a	n/a	n/a
ds004148	True	True	['participant_id', 'age', 'sex', 'Height', 'Weight', 'SAS_1stVisit', 'SDS_1stVisit', 'ESS_1stVisit', 'SAS_2ndVisit', 'SDS_2ndVisit', 'ESS_2ndVisit', '(1)Discontinuity of Mind_session1', '(2)Theory of Mind_session1', '(3)Self_session1', '(4)Planning_session1', '(5)Sleepiness_session1', '(6)Comfort_session1', '(7)Somatic Awareness_session1', '(8)Health Concern_session1', '(9)Visual Thought_session1', '(10)Verbal Thought_session1', 'KSS_session1', 'PANAS-P_session1', 'PANAS-N_session1', 'Subtraction_Correct/Not correct_session1', 'Subtraction_The final number_session1', 'Music Times of singing music lyrics_session1', 'Memory_Times of recall_session1', '(1) Discontinuity of Mind_session2', '(2) Theory of Mind_session2', '(3)Self_session2', '(4)Planning_session2', '(5)Sleepiness_session2', '(6)Comfort_session2', '(7)Somatic Awareness_session2', '(8)Health Concern_session2', '(9)Visual Thought_session2', '(10)Verbal Thought_session2', 'KSS_session2', 'PANAS-P_session2', 'PANAS-N_session2', 'Subtraction_Correct/Not correct_session2', 'Subtraction_The final number_session2', 'Music_Times of singing music lyrics_session2', 'Memory_Times of recall_session2', '(1)Discontinuity of Mind_session3', '(2)Theory of Mind_session3', '(3)Self_session3', '(4)Planning_session3', '(5)Sleepiness_session3', '(6)Comfort_session3', '(7)Somatic Awareness_session3', '(8)Health Concern_session3', '(9)Visual Thought_session3', '(10)Verbal Thought_session3', 'KSS_session3', 'PANAS-P_session3', 'PANAS-N_session3', 'Subtraction_Correct/Not correct_session3', 'Subtraction_The final number_session3', 'Music_Times of singing music lyrics_session3', 'Memory_Times of recall_session3', ' Mini_Item1_EO1', ' Mini_Item2_EO1', ' Mini_Item3_EO1', ' Mini_Item4_EO1', ' Mini_Item5_EO1', ' Mini_Item6_EO1', ' Mini_Item7_EO1', ' Mini_Item8_EO1', ' Mini_Item9_EO1', ' Mini_Item10_EO1', ' Mini_Item11_EO1', ' Mini_Item12_EO1', ' Mini_Item1_EC1', ' Mini_Item2_EC1', ' Mini_Item3_EC1', ' Mini_Item4_EC1', ' Mini_Item5_EC1', ' Mini_Item6_EC1', ' Mini_Item7_EC1', ' Mini_Item8_EC1', ' Mini_Item9_EC1', ' Mini_Item10_EC1', ' Mini_Item11_EC1', ' Mini_Item12_EC1', ' Mini_Item1_Music1', ' Mini_Item2_Music1', ' Mini_Item3_Music1', ' Mini_Item4_Music1', ' Mini_Item5_Music1', ' Mini_Item6_Music1', ' Mini_Item7_Music1', ' Mini_Item8_Music1', ' Mini_Item9_Music1', ' Mini_Item10_Music1', ' Mini_Item11_Music1', ' Mini_Item12_Music1', ' Mini_Item1_Memory1', ' Mini_Item2_Memory1', ' Mini_Item3_Memory1', ' Mini_Item4_Memory1', ' Mini_Item5_Memory1', ' Mini_Item6_Memory1', ' Mini_Item7_Memory1', ' Mini_Item8_Memory1', ' Mini_Item9_Memory1', ' Mini_Item10_Memory1', ' Mini_Item11_Memory1', ' Mini_Item12_Memory1', ' Mini_Item1_Subtraction1 ', ' Mini_Item2_Subtraction1', ' Mini_Item3_Subtraction1', ' Mini_Item4_Subtraction1', ' Mini_Item5_Subtraction1', ' Mini_Item6_Subtraction1', ' Mini_Item7_Subtraction1', ' Mini_Item8_Subtraction1', ' Mini_Item9_Subtraction1', ' Mini_Item10_Subtraction1', ' Mini_Item11_Subtraction1', ' Mini_Item12_Subtraction1', ' Mini_Item1_EO2', ' Mini_Item2_EO2', ' Mini_Item3_EO2', ' Mini_Item4_EO2', ' Mini_Item5_EO2', ' Mini_Item6_EO2', ' Mini_Item7_EO2', ' Mini_Item8_EO2', ' Mini_Item9_EO2', ' Mini_Item10_EO2', ' Mini_Item11_EO2', ' Mini_Item12_EO2', ' Mini_Item1_EC2', ' Mini_Item2_EC2', ' Mini_Item3_EC2', ' Mini_Item4_EC2', ' Mini_Item5_EC2', ' Mini_Item6_EC2', ' Mini_Item7_EC2', ' Mini_Item8_EC2', ' Mini_Item9_EC2', ' Mini_Item10_EC2', ' Mini_Item11_EC2', ' Mini_Item12_EC2', ' Mini_Item1_Music2', ' Mini_Item2_Music2', ' Mini_Item3_Music2', ' Mini_Item4_Music2', ' Mini_Item5_Music2', ' Mini_Item6_Music2', ' Mini_Item7_Music2', ' Mini_Item8_Music2', ' Mini_Item9_Music2', ' Mini_Item10_Music2', ' Mini_Item11_Music2', ' Mini_Item12_Music2', ' Mini_Item1_Memory2', ' Mini_Item2_Memory2', ' Mini_Item3_Memory2', ' Mini_Item4_Memory2', ' Mini_Item5_Memory2', ' Mini_Item6_Memory2', ' Mini_Item7_Memory2', ' Mini_Item8_Memory2', ' Mini_Item9_Memory2', ' Mini_Item10_Memory2', ' Mini_Item11_Memory2', ' Mini_Item12_Memory2', ' Mini_Item1_Subtraction2 ', ' Mini_Item2_Subtraction2', ' Mini_Item3_Subtraction2', ' Mini_Item4_Subtraction2', ' Mini_Item5_Subtraction2', ' Mini_Item6_Subtraction2', ' Mini_Item7_Subtraction2', ' Mini_Item8_Subtraction2', ' Mini_Item9_Subtraction2', ' Mini_Item10_Subtraction2', ' Mini_Item11_Subtraction2', ' Mini_Item12_Subtraction2', ' Mini_Item1_EO3', ' Mini_Item2_EO3', ' Mini_Item3_EO3', ' Mini_Item4_EO3', ' Mini_Item5_EO3', ' Mini_Item6_EO3', ' Mini_Item7_EO3', ' Mini_Item8_EO3', ' Mini_Item9_EO3', ' Mini_Item10_EO3', ' Mini_Item11_EO3', ' Mini_Item12_EO3', ' Mini_Item1_EC3', ' Mini_Item2_EC3', ' Mini_Item3_EC3', ' Mini_Item4_EC3', ' Mini_Item5_EC3', ' Mini_Item6_EC3', ' Mini_Item7_EC3', ' Mini_Item8_EC3', ' Mini_Item9_EC3', ' Mini_Item10_EC3', ' Mini_Item11_EC3', ' Mini_Item12_EC3', ' Mini_Item1_Music3', ' Mini_Item2_Music3', ' Mini_Item3_Music3', ' Mini_Item4_Music3', ' Mini_Item5_Music3', ' Mini_Item6_Music3', ' Mini_Item7_Music3', ' Mini_Item8_Music3', ' Mini_Item9_Music3', ' Mini_Item10_Music3', ' Mini_Item11_Music3', ' Mini_Item12_Music3', ' Mini_Item1_Memory3', ' Mini_Item2_Memory3', ' Mini_Item3_Memory3', ' Mini_Item4_Memory3', ' Mini_Item5_Memory3', ' Mini_Item6_Memory3', ' Mini_Item7_Memory3', ' Mini_Item8_Memory3', ' Mini_Item9_Memory3', ' Mini_Item10_Memory3', ' Mini_Item11_Memory3', ' Mini_Item12_Memory3', ' Mini_Item1_Subtraction3 ', ' Mini_Item2_Subtraction3', ' Mini_Item3_Subtraction3', ' Mini_Item4_Subtraction3', ' Mini_Item5_Subtraction3', ' Mini_Item6_Subtraction3', ' Mini_Item7_Subtraction3', ' Mini_Item8_Subtraction3', ' Mini_Item9_Subtraction3', ' Mini_Item10_Subtraction3', ' Mini_Item11_Subtraction3', ' Mini_Item12_Subtraction3', 'EO_order_session1', 'EC_order_session1', 'Music_order_session1', 'Memory_order_session1', 'Subtraction_order_session1', 'EO_order_session2', 'EC_order_session2', 'Music_order_session2', 'Memory_order_session2', 'Subtraction_order_session2', 'EO_order_session3', 'EC_order_session3', 'Music_order_session3', 'Memory_order_session3', 'Subtraction_order_session3']	False	False	60	https://github.com/OpenNeuroDatasets/ds004148	n/a	n/a	n/a
ds004151	True	True	['participant_id', 'Age', 'Gender', 'BMI', 'WS']	False	False	57	https://github.com/OpenNeuroDatasets/ds004151	n/a	n/a	n/a
ds004152	True	True	['participant_id', 'participant', 'datetime', 'age', 'sex', 'handedness']	False	False	21	https://github.com/OpenNeuroDatasets/ds004152	n/a	n/a	n/a
ds004158	True	True	['participant_id', 'sex', 'age', 'GUID', 'eTIV']	False	True	20	https://github.com/OpenNeuroDatasets/ds004158	n/a	n/a	n/a
ds004161	True	True	['participant_id', 'experimental_id', 'age', 'sex', 'group', 'ses01_protocol', 'ses02_protocol', 'Cortisolemia_ses-1', 'Cortisolemia_ses-2', 'Cortisolemia_variation', 'session_id', 'size', 'weight']	False	True	24	https://github.com/OpenNeuroDatasets/ds004161	n/a	n/a	n/a
ds004166	True	True	['participant_id', 'group', 'sex', 'ED_age', 'age', 'IQ']	False	False	71	https://github.com/OpenNeuroDatasets/ds004166	n/a	n/a	n/a
ds004169	True	True	['participant_id', 'family_id', 'sex', 'age', 'age_ses02', 'handedness', 'ses01_T1w_acq', 'ses02_T1w_acq', 'nback_seq', 'group']	False	True	1202	https://github.com/OpenNeuroDatasets/ds004169	n/a	n/a	https://github.com/OpenNeuroDatasets/ds004169/tree/main/derivatives/mriqc
ds004173	True	True	['participant_id', 'sex', 'age']	False	True	148	https://github.com/OpenNeuroDatasets/ds004173	n/a	n/a	n/a
ds004186	True	True	['participant_id', 'release', 'gender', 'age', 'handedness', 'commercial_use', 'full_pheno']	False	False	2951	https://github.com/OpenNeuroDatasets/ds004186	n/a	n/a	n/a
ds004187	False	False	n/a	False	True	3	https://github.com/OpenNeuroDatasets/ds004187	n/a	n/a	n/a
ds004192	True	True	['participant_id', 'age', 'sex', 'handedness']	False	True	3	https://github.com/OpenNeuroDatasets/ds004192	n/a	n/a	n/a
ds004194	True	True	['participant_id', 'age', 'sex', 'group', 'site', 'high_density_grid', 'visual', 'motor', 'tactile']	False	True	11	https://github.com/OpenNeuroDatasets/ds004194	n/a	https://github.com/OpenNeuroDatasets/ds004194/tree/main/derivatives/freesurfer	n/a
ds004197	True	True	['participant_id', 'Age', 'Sex']	False	True	4	https://github.com/OpenNeuroDatasets/ds004197	n/a	n/a	n/a
ds004200	True	True	['participant_id', 'datetime', 'age', 'sex', 'handedness']	False	False	20	https://github.com/OpenNeuroDatasets/ds004200	n/a	n/a	n/a
ds004212	True	True	['participant_id', 'sex']	False	True	5	https://github.com/OpenNeuroDatasets/ds004212	n/a	n/a	n/a
ds004213	True	True	['participant_id', 'sex', 'age']	False	True	5	https://github.com/OpenNeuroDatasets/ds004213	n/a	https://github.com/OpenNeuroDatasets/ds004213/tree/main/derivatives/freesurfer	n/a
ds004215	True	True	['participant_id', 'age', 'sex', 'handedness', 'eligibility', 'MRI', 'MEG', 'ace', 'acute_care', 'audit', 'bai', 'bdi', 'blood_chemistry', 'cbc_with_differential', 'clinical_variable_form', 'demographics', 'drug_use', 'ehi', 'figs', 'health_history_questions', 'health_rating', 'hematology', 'hepatic', 'infectious_disease', 'kbit2_vas', 'lipid', 'mental_health_questions', 'mri_variables', 'nih_toolbox', 'other', 'perceived_health_rating', 'satisfaction', 'scid5', 'urinalysis', 'urine_chemistry', 'vitamin_levels', 'whodas']	True	True	157	https://github.com/OpenNeuroDatasets/ds004215	n/a	n/a	n/a
ds004217	True	False	['participant_id', 'sex', 'age']	False	True	67	https://github.com/OpenNeuroDatasets/ds004217	n/a	n/a	n/a
ds004219	True	False	['participant_id', 'age', 'sex', 'LiteBook_use']	False	True	10	https://github.com/OpenNeuroDatasets/ds004219	n/a	n/a	n/a
ds004226	True	False	['participant_id', 'sex', 'age']	False	True	28	https://github.com/OpenNeuroDatasets/ds004226	n/a	n/a	n/a
ds004228	False	False	n/a	True	True	70	https://github.com/OpenNeuroDatasets/ds004228	n/a	n/a	n/a
ds004229	True	True	['participant_id', 'age', 'sex', 'hand']	False	False	2	https://github.com/OpenNeuroDatasets/ds004229	n/a	https://github.com/OpenNeuroDatasets/ds004229/tree/main/derivatives/freesurfer	n/a
ds004230	True	True	['participant_id', 'age', 'sex']	False	True	10	https://github.com/OpenNeuroDatasets/ds004230	n/a	https://github.com/OpenNeuroDatasets/ds004230/tree/main/derivatives/freesurfer	n/a
ds004241	True	False	['participant_id', 'age', 'sex', 'handedness']	False	True	32	https://github.com/OpenNeuroDatasets/ds004241	n/a	n/a	n/a
ds004252	False	False	n/a	False	False	1	https://github.com/OpenNeuroDatasets/ds004252	n/a	n/a	n/a
ds004253	True	True	['participant_id']	False	True	30	https://github.com/OpenNeuroDatasets/ds004253	n/a	n/a	n/a
ds004254	True	True	['participant_id', 'exp_group', 'mouse_strain', 'mouse_sex', 'date_run']	False	True	15	https://github.com/OpenNeuroDatasets/ds004254	n/a	n/a	n/a
ds004256	True	True	['participant_id', 'age', 'sex', 'hand']	False	False	53	https://github.com/OpenNeuroDatasets/ds004256	n/a	n/a	n/a
ds004259	False	False	n/a	False	True	64	https://github.com/OpenNeuroDatasets/ds004259	n/a	n/a	n/a
ds004262	True	True	['participant_id', 'participant', 'datetime', 'age', 'sex', 'handedness']	False	False	21	https://github.com/OpenNeuroDatasets/ds004262	n/a	n/a	n/a
ds004264	True	True	['participant_id', 'participant', 'datetime', 'age', 'sex', 'handedness']	False	False	21	https://github.com/OpenNeuroDatasets/ds004264	n/a	n/a	n/a
ds004265	False	False	n/a	False	True	5	https://github.com/OpenNeuroDatasets/ds004265	n/a	n/a	n/a
ds004276	True	True	['participant_id', 'age', 'sex', 'hand']	False	False	19	https://github.com/OpenNeuroDatasets/ds004276	n/a	n/a	n/a
ds004278	True	True	['Unnamed: 0', 'participant_id', 'age', 'sex', 'hand']	False	False	30	https://github.com/OpenNeuroDatasets/ds004278	n/a	n/a	n/a
ds004280	True	True	['participant_id', 'sex', 'age']	False	True	2	https://github.com/OpenNeuroDatasets/ds004280	n/a	n/a	n/a
ds004283	True	True	['participant_id', 'age', 'sex', 'handedness']	False	True	4	https://github.com/OpenNeuroDatasets/ds004283	n/a	n/a	n/a
ds004285	True	False	['participant_id', 'age', 'sex']	False	True	78	https://github.com/OpenNeuroDatasets/ds004285	n/a	n/a	n/a
ds004286	False	False	n/a	False	True	23	https://github.com/OpenNeuroDatasets/ds004286	n/a	n/a	n/a
ds004288	True	True	['participant_id', 'filename', 'sex', 'age', 'handedness', 'MMSE']	False	True	30	https://github.com/OpenNeuroDatasets/ds004288	n/a	n/a	n/a
ds004295	True	True	['participant_id', 'Gender', 'Age', 'Group', 'task_sequence', 'noise_burst', 'burst_rating', 'REW_RTs', 'PUN_RTs', 'REW_PES', 'REW_PCS', 'PUN_PES', 'PUN_PCS', 'REW_winstay', 'REW_loseshift', 'PUN_winstay', 'PUN_loseshift', 'REWpos_rating', 'REWneg_rating', 'PUNpos_rating', 'PUNneg_rating', 'M5_REW_alpha', 'M5_REW_beta', 'M5_REW_decay', 'M5_PUN_alpha', 'M5_PUN_beta', 'M5_PUN_decay', 'Comments', 'Excluded']	False	False	26	https://github.com/OpenNeuroDatasets/ds004295	n/a	n/a	n/a
ds004298	True	True	['participant_id', 'age', 'sex', 'disease_duration']	False	True	40	https://github.com/OpenNeuroDatasets/ds004298	n/a	n/a	n/a
ds004299	True	False	['participant_id']	False	True	123	https://github.com/OpenNeuroDatasets/ds004299	n/a	n/a	n/a
ds004301	True	True	['participant_id', 'age', 'sex', 'hand']	False	True	11	https://github.com/OpenNeuroDatasets/ds004301	n/a	n/a	n/a
ds004302	True	True	['participant_id', 'age', 'sex', 'iq', 'group', 'psyrats']	False	True	71	https://github.com/OpenNeuroDatasets/ds004302	n/a	n/a	n/a
ds004315	True	True	['participant_id', 'MoodManipulationGroup', 'sex', 'age', 'BDI']	False	False	50	https://github.com/OpenNeuroDatasets/ds004315	n/a	n/a	n/a
ds004317	True	True	['participant_id', 'MoodManipulationGroup', 'sex', 'age', 'BDI']	False	False	50	https://github.com/OpenNeuroDatasets/ds004317	n/a	n/a	n/a
ds004330	True	True	['participant_id', 'age', 'sex', 'hand', 'weight', 'height']	False	False	30	https://github.com/OpenNeuroDatasets/ds004330	n/a	n/a	n/a
ds004331	True	True	['participant_id', 'age', 'sex', 'group']	False	True	30	https://github.com/OpenNeuroDatasets/ds004331	n/a	n/a	n/a
ds004332	True	True	['participant_id', 'age', 'sex', 'group']	False	True	22	https://github.com/OpenNeuroDatasets/ds004332	n/a	n/a	n/a
ds004339	True	True	['participant_id', 'G']	False	True	2	https://github.com/OpenNeuroDatasets/ds004339	n/a	n/a	n/a
ds004346	True	True	['participant_id', 'age', 'sex', 'hand', 'weight', 'height']	False	True	1	https://github.com/OpenNeuroDatasets/ds004346	n/a	n/a	n/a
ds004347	True	True	['participant_id', 'species', 'age', 'sex', 'handedness']	False	False	24	https://github.com/OpenNeuroDatasets/ds004347	n/a	n/a	n/a
ds004348	True	True	['participant_id', 'gender']	False	False	9	https://github.com/OpenNeuroDatasets/ds004348	n/a	n/a	n/a
ds004349	True	True	['participant_id', 'age', 'gender', 'inclusion', 'comment']	False	True	57	https://github.com/OpenNeuroDatasets/ds004349	n/a	n/a	n/a
ds004350	True	True	['participant_id']	False	False	24	https://github.com/OpenNeuroDatasets/ds004350	n/a	n/a	n/a
ds004356	True	True	['participant_id', 'gender', 'age', 'musical_training_years', 'formal_musical_training_years', 'tonal_language_speaker', 'L_500', 'L_1000', 'L_2000', 'L_3000', 'L_4000', 'L_6000', 'L_8000', 'R_500', 'R_1000', 'R_2000', 'R_3000', 'R_4000', 'R_6000', 'R_8000', 'note']	False	False	22	https://github.com/OpenNeuroDatasets/ds004356	n/a	n/a	n/a
ds004362	True	True	['participant_id', 'Gender', 'Age', 'Handedness']	False	False	109	https://github.com/OpenNeuroDatasets/ds004362	n/a	n/a	n/a
ds004367	True	True	['participant_id', 'Gender', 'Age', 'Group']	False	False	40	https://github.com/OpenNeuroDatasets/ds004367	n/a	n/a	n/a
ds004368	True	True	['participant_id', 'Gender', 'Age', 'Group']	False	False	39	https://github.com/OpenNeuroDatasets/ds004368	n/a	n/a	n/a
ds004392	True	True	['participant_id', 'age', 'sex', 'handedness', 'years_of_education']	True	True	58	https://github.com/OpenNeuroDatasets/ds004392	n/a	n/a	n/a
ds004393	True	False	['participant_ID', 'Set_1', 'ImAcq_Csp', 'VisAcq_Csp', 'Age', 'Gender', 'Race', 'ImAcq_vivid_Cspi', 'ImAcq_vivid_Csmi', 'ImAcq_effort_Cspi', 'ImAcq_effort_Csmi', 'ImAcq_fear_Cspi', 'ImAcq_fear_Csmi', 'ImAcq_fear_Cspv', 'ImAcq_fear_Csmv', 'VisAcq_vivid_Cspi', 'VisAcq_vivid_Csmi', 'VisAcq_effort_Cspi', 'VisAcq_effort_Csmi', 'VisAcq_fear_Cspi', 'VisAcq_fear_Csmi', 'VisAcq_fear_Cspv', 'VisAcq_fear_Csmv']	False	True	32	https://github.com/OpenNeuroDatasets/ds004393	n/a	n/a	n/a
